,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.14183452-0.35163284j],
          [-0.00208141-0.37915479j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.37913283-0.00458085j],
          [-0.35256021+0.13951339j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.28483582+0.25026234j],
          [-0.1686778 +0.33957398j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.90789321-0.17879381j, 0.11621368+0.36091144j],
          [0.02930725+0.37802615j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.25840625+0.27746874j],
          [ 0.34431648+0.15877296j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.31808513+0.20636022j],
          [ 0.37257765+0.07034617j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.29980985-0.23211363j],
          [ 0.189415  -0.32845798j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.2244178 -0.30561305j],
          [ 0.09178433-0.36788357j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.02540922-0.37830815j],
          [-0.16695145-0.34042606j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.16694839+0.34042756j],
          [ 0.28355919+0.25170791j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
