,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.27401274-0.01064125j],
          [-0.2664271 +0.06490624j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.01502721+0.27380723j],
          [ 0.0895344 +0.25919068j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.26852031+0.0556153j ],
          [-0.24297638+0.12711686j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.26217425+0.0803796j ],
          [ 0.27416601+0.00540519j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.24117238+0.13050709j],
          [-0.19614   +0.19163851j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.19480525+0.19299517j],
          [-0.13441481+0.23901648j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.17149135+0.21397882j],
          [ 0.22359472+0.15875018j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.19530226+0.1924922j ],
          [-0.1350307 +0.23866908j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.12423645+0.2444617j ],
          [-0.052438  +0.26915883j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.20387754+0.1833853j ],
          [-0.14577455+0.23226278j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
