,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.32662305-0.27960662j],
          [ 0.17467287-0.3928764j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.88064867-0.19898603j, 0.11123368+0.4153186j ],
          [0.07814159+0.42279589j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.15002204+0.40293407j],
          [ 0.30869141+0.29928596j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.42680472-0.0519635j ],
          [-0.40768254+0.13659218j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.0577232 +0.42606397j],
          [ 0.23530429+0.35985326j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.42325014-0.07564252j],
          [-0.41465424+0.11368526j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.25454634+0.34650921j],
          [-0.08083324+0.42228955j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.1954036 +0.38298813j],
          [-0.01175189+0.42979573j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.40275739+0.15049572j],
          [ 0.42833597-0.03729309j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
