,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.03582044-0.10493738j],
          [-0.04723528-0.10031842j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.03077074-0.10652755j],
          [-0.04239305-0.10245871j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.03416477-0.10548804j],
          [-0.04565088-0.10104927j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.03730327-0.10441946j],
          [-0.04865154-0.09963927j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j,  0.04495462-0.10136094j],
          [-0.05591657-0.09575121j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j,  0.04952265-0.0992092j ],
          [-0.06021784-0.09310622j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.04459555-0.10151943j],
          [-0.05557729-0.09594854j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.05591815-0.09575029j],
          [-0.06619037-0.0889595j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.05815122-0.09441077j],
          [-0.06826114-0.08738063j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
