,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.20757925+0.25291743j],
          [ 0.2789067 +0.17107725j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.12415702-0.30272331j],
          [-0.2163725 -0.24543698j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.32694214-0.01285322j],
          [-0.31315175+0.09482799j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.32399871-0.04562025j],
          [ 0.29123813-0.14911983j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.030801  -0.32574172j],
          [-0.07747535-0.31788982j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.03770129+0.32501536j],
          [ 0.1419694 +0.29478986j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j , -0.09427335+0.31331917j],
          [ 0.19160063+0.26522739j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.12137198-0.30385064j],
          [ 0.01527297-0.32683804j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
