,unitary
0,"Operator([[ 0.98599146-0.07408833j,  0.02799531-0.14679243j],
          [-0.04961734-0.14096055j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j,  0.14154327-0.04792973j],
          [-0.14711642-0.02623957j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j,  0.14638546-0.03005084j],
          [-0.14923245-0.00783783j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j,  0.14925951-0.00730449j],
          [-0.14867505+0.0150826j ,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j, -0.04003452+0.14397567j],
          [ 0.06110043+0.13637629j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.00951094+0.14913516j],
          [ 0.03169062+0.14603924j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j, -0.00837409-0.14920332j],
          [-0.01401661-0.14877933j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.14787072+0.02158713j],
          [ 0.14943624-0.00075279j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j,  0.14184827-0.04701939j],
          [-0.14728196-0.02529388j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j, -0.00219996+0.14942194j],
          [ 0.0245046 +0.14741533j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
