,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.22023343-0.36926916j],
          [ 0.04006806-0.4280853j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.39730791+0.16434384j],
          [-0.28804864+0.31920285j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.88064867-0.19898603j, 0.16103373+0.39866102j],
          [0.02601759+0.42916845j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.10026767+0.41810151j],
          [0.08923877+0.42059353j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.26251109+0.34051491j],
          [ 0.3834146 +0.19456546j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.3675524 +0.22308677j],
          [ 0.42776214+0.04338232j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.40329651+0.14904497j],
          [ 0.42819895-0.0388347j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.37844846-0.20405695j],
          [ 0.25394648-0.34694908j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.03814897-0.42826059j],
          [-0.21857615-0.37025254j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.38566869+0.19005824j],
          [ 0.4299176 +0.00577331j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
