,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.10544134+0.12807674j],
          [ 0.1252277 +0.1088097j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.06707148-0.15173313j],
          [ 0.04097014-0.1607575j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 9.82721104e-01-0.08208352j, -2.72488646e-02-0.16364298j],
          [-2.76454765e-04-0.1658959j ,  9.82721104e-01-0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.10922594-0.12486481j],
          [-0.12842701-0.10501443j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.11412415+0.12040434j],
          [ 0.13251738+0.09980317j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.14547885+0.0797335j ],
          [ 0.15669046+0.05449428j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.16487146-0.01841005j],
          [ 0.15953271-0.04550649j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.11125419-0.12306109j],
          [-0.13012793-0.10289922j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.15937426-0.04605836j],
          [ 0.14952494-0.07185971j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.9827211 -0.08208352j, 0.01647175+0.16507637j],
          [0.01114203+0.16552155j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
