,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.07247415-0.38261487j],
          [-0.21575037-0.32418887j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.16995641+0.35037332j],
          [ 0.29298202+0.25653106j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.17599677-0.34737844j],
          [-0.29737929-0.25142037j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j,  0.22583152+0.31724875j],
          [-0.08446212+0.38014839j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.9027011 -0.18298657j, 0.03148978+0.38814307j],
          [0.12214602+0.36976613j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.0593397 +0.38487069j],
          [ 0.20453119+0.33138141j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.29356009+0.25586934j],
          [ 0.37002696+0.12135358j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.34654149+0.17763907j],
          [ 0.38836176+0.0286668j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
