,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.18156816-0.16805273j],
          [ 0.13434674-0.20774906j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.08586427-0.23202596j],
          [ 0.02579081-0.246056j  ,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j ,  0.24322487+0.04528116j],
          [-0.22446086+0.10404827j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j ,  0.17627377+0.17359804j],
          [-0.127845  +0.21181212j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j , -0.19773716-0.14869007j],
          [ 0.15480348-0.19298861j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j , -0.07200602-0.23669358j],
          [ 0.01120859-0.24714993j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j ,  0.15185911-0.19531393j],
          [-0.19545962-0.15167155j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.17229896-0.17754376j],
          [-0.21086763-0.12939691j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j ,  0.08075753-0.23385239j],
          [-0.13610298-0.20660275j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j , -0.18626758-0.16282846j],
          [ 0.14019257-0.20384985j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
