,unitary
0,"Operator([[ 0.97517033-0.0978434j , -0.18555209-0.07099244j],
          [ 0.16774938-0.10644083j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.97517033-0.0978434j , 0.00369649+0.19863494j],
          [0.03583986+0.19540984j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j , -0.17183327+0.09971374j],
          [ 0.18821811+0.0635881j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j ,  0.18427568-0.0742427j ],
          [-0.19535218-0.03615286j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j ,  0.17823483-0.08776017j],
          [-0.19211726-0.05060101j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.03520422+0.19552536j],
          [ 0.07334737+0.18463387j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.97517033-0.0978434j , 0.03202453+0.19607124j],
          [0.00756717+0.19852516j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j , -0.15884731+0.11931905j],
          [ 0.17938597+0.08538252j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j , -0.19135322+0.05341768j],
          [ 0.19815135+0.01433686j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.12391965-0.15528498j],
          [ 0.09059914-0.17680865j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
