,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.10737778-0.41633218j],
          [-0.08205868-0.42205313j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.36397914-0.2288704j ],
          [-0.42702273-0.05014042j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.35832902-0.23761899j],
          [-0.42568304-0.06046839j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.31352987-0.29421335j],
          [-0.40956924-0.13082626j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.30417168-0.30387837j],
          [ 0.14396686-0.40513703j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.42514861-0.06411813j],
          [ 0.35627728-0.24068439j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.37168025-0.21613947j],
          [-0.42850193-0.03533516j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.4299504 -0.00226469j],
          [ 0.38720686-0.18690459j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.36155775+0.23267674j],
          [-0.22639146+0.36552617j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
