,unitary
0,"Operator([[ 0.97517033-0.0978434j , -0.15228101+0.1275931j ],
          [ 0.17459436+0.09479616j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j , -0.19551692-0.03525105j],
          [ 0.1846163 -0.07339159j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j , -0.19760663-0.02052131j],
          [ 0.18959069-0.05937063j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j ,  0.18765758+0.06522373j],
          [-0.17095897+0.1012054j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.12339245-0.15570423j],
          [ 0.08999916-0.1771148j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.18060333-0.08277644j],
          [ 0.16055815-0.11700677j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.97517033-0.0978434j , 0.01983384+0.19767681j],
          [0.01983384+0.19767681j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j , -0.18008314-0.08390213j],
          [ 0.15982468-0.11800667j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j , -0.1896388 -0.05921681j],
          [ 0.17409408-0.09571183j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.17800136-0.08823276j],
          [ 0.15692404-0.12183739j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
