,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.33429456-0.27038791j],
          [ 0.18556273-0.38785171j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.42758324+0.04511149j],
          [-0.36664741+0.22457103j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.28568104+0.32132355j],
          [-0.11977193+0.41293724j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.11550798+0.41415019j],
          [0.07378017+0.42357875j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.28107425+0.32536093j],
          [ 0.3936588 +0.17290235j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.33054195+0.27496271j],
          [ 0.41665166+0.10613138j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.37301688-0.21382442j],
          [ 0.244843  -0.35343228j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.33860666-0.26496793j],
          [ 0.19178626-0.3848123j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.10576639-0.41674446j],
          [-0.08369078-0.42173253j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.22694075+0.36518539j],
          [ 0.36190716+0.23213289j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
