,unitary
0,"Operator([[ 0.96939523-0.10815603j,  0.21375178+0.05371539j],
          [-0.19665689+0.09950494j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.21650086+0.0412619j ],
          [-0.20208309+0.08796357j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.19037528+0.11105143j],
          [ 0.21016945+0.0663624j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.04460193-0.21583752j],
          [-0.00406493-0.22036025j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.17931336+0.1281479j ],
          [-0.14666055+0.16451701j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j,  0.20315338-0.08546269j],
          [-0.21699364-0.03858662j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.2004134 -0.09170407j],
          [-0.21569662-0.04527841j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.15996791+0.15160947j],
          [-0.12261993+0.18313798j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.18376898+0.12167221j],
          [ 0.2060664 +0.07817803j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.14447317+0.16644119j],
          [-0.10423732+0.19418997j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
