,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.40091884-0.15532725j],
          [ 0.2951855 -0.31261477j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.4296301 -0.01674679j],
          [-0.39509178+0.16960236j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.88064867-0.19898603j, 0.12459711+0.41150703j],
          [0.0644376 +0.42510031j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.27889682+0.32722933j],
          [ 0.39249624+0.17552543j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.20327467+0.37886922j],
          [ 0.3464237 +0.25466271j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.40829267-0.13475746j],
          [ 0.31068707-0.29721376j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.42990686-0.00652452j],
          [ 0.385336  -0.19073185j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.11872183-0.41324037j],
          [-0.07048736-0.42413914j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.13025432+0.40975149j],
          [ 0.29377533+0.31394033j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
