,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.14109305-0.4061468j ],
          [-0.04723959-0.42735336j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.18398236-0.38860387j],
          [-0.00097429-0.42995526j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.08738202-0.4209832j ],
          [-0.25989724-0.34251409j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.06135821-0.42555569j],
          [-0.12757314-0.41059416j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.31292597-0.29485558j],
          [-0.40930014-0.13166575j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.19431872-0.38353971j],
          [ 0.01053526-0.42982727j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.02526182-0.4292136j ],
          [-0.16173549-0.39837684j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.41864501-0.09797361j],
          [-0.42009789+0.09154365j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.32723801+0.27888664j],
          [-0.17553764+0.39249078j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.41585702-0.10920356j],
          [ 0.3285036 -0.27739477j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
