,unitary
0,"Operator([[ 0.99376067-0.04972948j,  0.0333771 -0.09408868j],
          [-0.04260355-0.09028648j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j,  0.03654547-0.09290393j],
          [-0.04563781-0.08879134j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j,  0.04402927-0.08959986j],
          [-0.05275436-0.08475664j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99376067-0.04972948j,  0.04968643-0.08659082j],
          [-0.05808287-0.08119786j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j,  0.0511086 -0.08575909j],
          [-0.05941489-0.08022831j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j,  0.05252495-0.084899j  ],
          [-0.0607383 -0.07923111j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j,  0.05342775-0.08433378j],
          [-0.06158016-0.07857859j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j,  0.05394795-0.08400196j],
          [-0.06206464-0.0781965j ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99376067-0.04972948j,  0.05513184-0.08322975j],
          [-0.06316552-0.07730995j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j,  0.06407742-0.07655583j],
          [-0.07140013-0.0697763j ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
