,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.25643871-0.14687199j],
          [ 0.20158162-0.21609499j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j,  0.12147558-0.2693991j],
          [-0.19566293-0.2214683j,  0.94460909-0.1427637j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j ,  0.2092369 -0.20869143j],
          [-0.26156418-0.13753681j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.22811737-0.18786872j],
          [-0.27344785-0.11206455j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j ,  0.09026858-0.28139612j],
          [-0.16939511-0.24215179j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j ,  0.232069  -0.18296494j],
          [-0.27577383-0.106212j  ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.25872608-0.14280409j],
          [-0.28937196-0.05996717j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j ,  0.2557861 -0.14800561j],
          [-0.28810045-0.0658052j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j ,  0.22487112-0.19174246j],
          [-0.27149136-0.11672461j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
