,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.42994191-0.00352513j],
          [ 0.38665726-0.18803893j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.07062316-0.42411655j],
          [-0.11858951-0.41327836j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.42958636+0.0178336j ],
          [ 0.39551957-0.16860233j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.34991714+0.24984089j],
          [-0.2085019 +0.37601786j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.39218982-0.17620901j],
          [ 0.27832627-0.32771476j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.04164216-0.42793505j],
          [-0.22159   -0.36845671j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.41807545+0.10037624j],
          [ 0.42061669-0.08912955j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.42090293+0.08776787j],
          [-0.34227572+0.26021108j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.17839133+0.391202j  ],
          [ 0.32926035+0.27649611j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.21173947-0.37420432j],
          [ 0.03027738-0.42888898j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
