,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.26348842+0.40052803j],
          [ 0.42325621+0.22517333j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.44936447+0.16709404j],
          [-0.31424528+0.36207562j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.39892302-0.26591214j],
          [ 0.22260282-0.42461375j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.47786916+0.03859944j],
          [ 0.4378752 -0.19522848j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.37824036-0.29458967j],
          [ 0.19070334-0.43986485j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.31480934+0.36158529j],
          [ 0.44962441+0.16639331j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.41517714+0.23974318j],
          [ 0.47929122+0.01134791j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.85030065-0.2171174j , 0.04913413+0.47690113j],
          [0.18551932+0.44207627j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j ,  0.41739564+0.23585954j],
          [-0.25322205+0.40709635j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.37438318-0.29947634j],
          [-0.47212876-0.08332636j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
