,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.3688699 -0.22090149j],
          [-0.42801207-0.04084288j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.42982287-0.01071327j],
          [-0.39267167+0.17513261j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.34889325+0.25126873j],
          [ 0.42303274+0.07684902j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.09532526+0.41925597j],
          [0.09419739+0.41951082j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.40398272+0.14717485j],
          [ 0.42801443-0.04081818j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.39672874-0.16573709j],
          [ 0.28692669-0.32021173j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.4083659 +0.13453539j],
          [-0.31084867+0.29704474j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.1318746 -0.4092329j ],
          [-0.05688935-0.42617611j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.38036958-0.20045313j],
          [ 0.25723045-0.34452136j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
