,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.06604891-0.32045891j],
          [-0.16726583-0.28120902j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.32666507-0.01860912j],
          [-0.31477324+0.08929826j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.17349361+0.27741005j],
          [ 0.25471109+0.20537437j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.25761116-0.20172472j],
          [-0.30943471-0.10633217j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.22671431-0.23591734j],
          [-0.29142617-0.148752j  ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.23665397+0.22594528j],
          [ 0.29755591+0.13607664j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.25438679-0.20577593j],
          [-0.30771335-0.11121539j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.0287492 -0.32592921j],
          [-0.13380907-0.29858249j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.16122602+0.28471484j],
          [-0.05919446+0.32179556j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
