,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.23368431+0.22901531j],
          [-0.14588901+0.29286988j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.27550099+0.17650942j],
          [-0.20258362+0.25693627j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.9318629 -0.1567647j , 0.00512403+0.32715457j],
          [0.10220125+0.31082354j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.30105585+0.12814735j],
          [-0.24255568+0.21959761j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.02841585-0.32595845j],
          [-0.13350363-0.29871918j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.16030671+0.28523346j],
          [ 0.24480982+0.21708184j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.23924672+0.22319806j],
          [-0.15304863+0.28919282j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.30784405+0.1108531j ],
          [-0.25462882+0.20547635j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.27200369+0.18185258j],
          [-0.19753058+0.26084102j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.31898944-0.07281558j],
          [ 0.27760641-0.17317924j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
