,unitary
0,"Operator([[0.97517033-0.0978434j , 0.03347106+0.1958295j ],
          [0.00610145+0.19857562j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j ,  0.14535119-0.13543461j],
          [-0.16936055-0.10385812j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j , -0.19255372-0.04891386j],
          [ 0.17899779-0.08619336j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j, -0.1738258 -0.0961982j],
          [ 0.15124923-0.1288145j,  0.97517033-0.0978434j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.97517033-0.0978434j , 0.03642278+0.19530203j],
          [0.00310377+0.19864508j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.1402636 -0.14069693j],
          [ 0.1095155 -0.16575843j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.14966106-0.13065631j],
          [ 0.1207204 -0.15778494j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.19323818+0.04613575j],
          [-0.18022052+0.08360661j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j , -0.18063544-0.08270636j],
          [ 0.16060354-0.11694446j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j ,  0.08184154+0.18102891j],
          [-0.04424527+0.19367978j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
