,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.43793302-0.19509875j],
          [ 0.29078706-0.38117153j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.47936682+0.00750313j],
          [-0.41708677+0.23640531j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.2657697 +0.39901793j],
          [-0.04193547+0.47758796j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.85030065-0.2171174j , 0.13796525+0.45914533j],
          [0.0990501 +0.469082j  , 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.32262672+0.35462775j],
          [ 0.45314919+0.15653964j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.28015909+0.38904978j],
          [ 0.43238313+0.20710788j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.42041411-0.23043616j],
          [ 0.25847111-0.40378402j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j , -0.45576015-0.14876671j],
          [ 0.3286446 -0.34905812j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.22299682-0.42440696j],
          [-0.00777342-0.47936252j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j , -0.18095111+0.4439657j ],
          [ 0.37164803+0.30286397j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
