,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.27419591+0.00358033j],
          [ 0.26466701-0.07174672j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.19098288-0.19677845j],
          [ 0.12970153-0.24160657j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.05200231-0.26924334j],
          [-0.12384063-0.24466245j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.26087148+0.08451207j],
          [-0.2276967 +0.15280848j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.25471714+0.10156475j],
          [ 0.27280413+0.02782313j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.24095559-0.13090692j],
          [ 0.19582188-0.19196356j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.08787001-0.25975966j],
          [ 0.01327059-0.27389799j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.24612235-0.12091322j],
          [-0.26984453-0.04878678j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.03205172-0.27233969j],
          [-0.04385771-0.27068934j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.27282504+0.02761728j],
          [-0.2547937 +0.10137252j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
