,unitary
0,"Operator([[ 0.92502524-0.16355243j,  0.31032001-0.14587802j],
          [-0.3415274 -0.03062578j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.01226395-0.34267842j],
          [-0.10598326-0.32610804j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.11012186-0.32473386j],
          [-0.214796  -0.26728559j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.2245819 -0.2591175j ],
          [-0.29981693-0.16639927j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j,  0.26835405-0.21345962j],
          [-0.32527931-0.10850013j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.19626797-0.28117217j],
          [-0.2807821 -0.19682561j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j, -0.03581895-0.34102186j],
          [-0.0832883 -0.33262887j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.00110949-0.34289601j],
          [-0.11653607-0.3224876j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.10785259-0.32549459j],
          [-0.0102976 -0.34274315j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
