unitary
"Operator([[ 9.64368752e-01-2.46595857e-01j,
           -9.54406889e-02-6.78864970e-03j,
            5.05751317e-03+1.66580218e-03j,
           -1.50780976e-04-8.06434846e-05j],
          [ 8.99131019e-02-3.27207118e-02j,
            9.88868548e-01-2.71343666e-02j,
           -1.08707304e-01-2.00519053e-02j,
            5.05751317e-03+1.66580218e-03j],
          [ 4.61598763e-03-2.65442924e-03j,
            1.07435113e-01-2.60202513e-02j,
            9.88868548e-01-2.71343666e-02j,
           -9.54406889e-02-6.78864970e-03j],
          [ 1.22881677e-04-1.18904869e-04j,
            4.61598763e-03-2.65442924e-03j,
            8.99131019e-02-3.27207118e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
"Operator([[ 9.64368752e-01-2.46595857e-01j,
            1.32573193e-02+9.47589276e-02j,
           -5.29719306e-03+5.41370545e-04j,
           -2.36764882e-05-1.69344909e-04j],
          [ 1.32573193e-02+9.47589276e-02j,
            9.88868548e-01-2.71343666e-02j,
            3.05121392e-03+1.10499081e-01j,
           -5.29719306e-03+5.41370545e-04j],
          [-5.29719306e-03+5.41370545e-04j,
            3.05121392e-03+1.10499081e-01j,
            9.88868548e-01-2.71343666e-02j,
            1.32573193e-02+9.47589276e-02j],
          [-2.36764882e-05-1.69344909e-04j,
           -5.29719306e-03+5.41370545e-04j,
            1.32573193e-02+9.47589276e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
"Operator([[ 9.64368752e-01-2.46595857e-01j,
            1.32573193e-02+9.47589276e-02j,
           -5.29719306e-03+5.41370545e-04j,
           -2.36764882e-05-1.69344909e-04j],
          [ 1.32573193e-02+9.47589276e-02j,
            9.88868548e-01-2.71343666e-02j,
            3.05121392e-03+1.10499081e-01j,
           -5.29719306e-03+5.41370545e-04j],
          [-5.29719306e-03+5.41370545e-04j,
            3.05121392e-03+1.10499081e-01j,
            9.88868548e-01-2.71343666e-02j,
            1.32573193e-02+9.47589276e-02j],
          [-2.36764882e-05-1.69344909e-04j,
           -5.29719306e-03+5.41370545e-04j,
            1.32573193e-02+9.47589276e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
"Operator([[ 9.64368752e-01-2.46595857e-01j,
            1.32573193e-02+9.47589276e-02j,
           -5.29719306e-03+5.41370545e-04j,
           -2.36764882e-05-1.69344909e-04j],
          [ 1.32573193e-02+9.47589276e-02j,
            9.88868548e-01-2.71343666e-02j,
            3.05121392e-03+1.10499081e-01j,
           -5.29719306e-03+5.41370545e-04j],
          [-5.29719306e-03+5.41370545e-04j,
            3.05121392e-03+1.10499081e-01j,
            9.88868548e-01-2.71343666e-02j,
            1.32573193e-02+9.47589276e-02j],
          [-2.36764882e-05-1.69344909e-04j,
           -5.29719306e-03+5.41370545e-04j,
            1.32573193e-02+9.47589276e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
"Operator([[ 9.64368752e-01-2.46595857e-01j,
           -7.91705996e-02+5.37310620e-02j,
            2.80322592e-03-4.52716918e-03j,
           -1.02680585e-05+1.70683454e-04j],
          [ 9.08767274e-02+2.99404623e-02j,
            9.88868548e-01-2.71343666e-02j,
           -9.77996174e-02+5.15227304e-02j,
            2.80322592e-03-4.52716918e-03j],
          [ 3.66105713e-03+3.86652261e-03j,
            1.00493820e-01+4.60472487e-02j,
            9.88868548e-01-2.71343666e-02j,
           -7.91705996e-02+5.37310620e-02j],
          [ 5.66865327e-05+1.61322383e-04j,
            3.66105713e-03+3.86652261e-03j,
            9.08767274e-02+2.99404623e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
"Operator([[ 9.64368752e-01-2.46595857e-01j,
           -7.23562744e-02+6.26065526e-02j,
            1.67697382e-03-5.05381986e-03j,
            4.90520194e-05+1.63805292e-04j],
          [ 8.67598302e-02+4.03452938e-02j,
            9.88868548e-01-2.71343666e-02j,
           -9.11157172e-02+6.25882017e-02j,
            1.67697382e-03-5.05381986e-03j],
          [ 2.66462281e-03+4.61011080e-03j,
            9.44307411e-02+5.74647027e-02j,
            9.88868548e-01-2.71343666e-02j,
           -7.23562744e-02+6.26065526e-02j],
          [-2.24532269e-06+1.70977288e-04j,
            2.66462281e-03+4.61011080e-03j,
            8.67598302e-02+4.03452938e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
"Operator([[ 9.64368752e-01-2.46595857e-01j,
           -6.87976712e-02+6.64973030e-02j,
            1.11085332e-03-5.20762338e-03j,
            7.53436239e-05+1.53497924e-04j],
          [ 8.44056386e-02+4.50632782e-02j,
            9.88868548e-01-2.71343666e-02j,
           -8.75296410e-02+6.75123608e-02j,
            1.11085332e-03-5.20762338e-03j],
          [ 2.14131837e-03+4.87525302e-03j,
            9.11218640e-02+6.25792523e-02j,
            9.88868548e-01-2.71343666e-02j,
           -6.87976712e-02+6.64973030e-02j],
          [-3.03556989e-05+1.68275981e-04j,
            2.14131837e-03+4.87525302e-03j,
            8.44056386e-02+4.50632782e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
"Operator([[ 9.64368752e-01-2.46595857e-01j,
           -7.16027113e-02+6.34670198e-02j,
            1.55567735e-03-5.09246545e-03j,
            5.48937021e-05+1.61941211e-04j],
          [ 8.62713471e-02+4.13795305e-02j,
            9.88868548e-01-2.71343666e-02j,
           -9.03610331e-02+6.36729190e-02j,
            1.55567735e-03-5.09246545e-03j],
          [ 2.55365144e-03+4.67249405e-03j,
            9.37370660e-02+5.85894135e-02j,
            9.88868548e-01-2.71343666e-02j,
           -7.16027113e-02+6.34670198e-02j],
          [-8.37425298e-06+1.70786845e-04j,
            2.55365144e-03+4.67249405e-03j,
            8.62713471e-02+4.13795305e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
"Operator([[ 9.64368752e-01-2.46595857e-01j,
           -8.10984692e-02+5.07744932e-02j,
            3.12931889e-03-4.30821305e-03j,
           -2.90566886e-05+1.68505143e-04j],
          [ 9.19191751e-02+2.65683290e-02j,
            9.88868548e-01-2.71343666e-02j,
           -9.96333631e-02+4.78805792e-02j,
            3.12931889e-03-4.30821305e-03j],
          [ 3.93611679e-03+3.58612897e-03j,
            1.02123783e-01+4.23094540e-02j,
            9.88868548e-01-2.71343666e-02j,
           -8.10984692e-02+5.07744932e-02j],
          [ 7.41572753e-05+1.54074569e-04j,
            3.93611679e-03+3.58612897e-03j,
            9.19191751e-02+2.65683290e-02j,
            9.64368752e-01-2.46595857e-01j]],
         input_dims=(2, 2), output_dims=(2, 2))"
