,unitary
0,"Operator([[ 0.9318629-0.1567647j , -0.3265265+0.02090015j],
          [ 0.3153919-0.08708799j,  0.9318629-0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.25260918-0.20795426j],
          [ 0.17066327-0.2791602j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.26072389-0.19768515j],
          [ 0.18169132-0.27211144j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9318629 -0.1567647j , 0.0644996 +0.32077433j],
          [0.04400631+0.32422186j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.21797957-0.24401082j],
          [ 0.12614226-0.30190147j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.20623572-0.25401417j],
          [ 0.11177179-0.30751169j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j , -0.29252978+0.14656978j],
          [ 0.3243849 +0.04278794j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.14414434-0.29373249j],
          [ 0.04010248-0.32472783j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
