,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.26757383+0.39781037j],
          [ 0.42553858+0.22082972j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j , -0.0335193 -0.47825234j],
          [-0.19987044-0.43577592j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.14588723-0.45669001j],
          [-0.09092077-0.47072525j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.47937739-0.00679471j],
          [ 0.41743568-0.23578868j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.10226318-0.46839202j],
          [-0.13481471-0.46008025j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.85030065-0.2171174j , 0.10902144+0.46686526j],
          [0.12815181+0.46198048j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j , -0.20866815+0.43163231j],
          [ 0.39005908+0.27875215j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.85030065-0.2171174j , 0.18700586+0.44144949j],
          [0.04752908+0.47706376j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j , -0.24077306-0.41458073j],
          [ 0.01253765-0.47926157j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
