,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.23857577+0.06550053j],
          [ 0.24736412+0.00443969j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.08717961-0.23153495j],
          [ 0.02718674-0.24590567j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j ,  0.06024711-0.23995626j],
          [-0.1177403 -0.21759122j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j ,  0.21194302-0.12762788j],
          [-0.23692987-0.07122469j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.96135264-0.1207989j , 0.03084502+0.24547363j],
          [0.03084502+0.24547363j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j , -0.14815324+0.19813969j],
          [ 0.19256806+0.15532631j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j , -0.2302124 +0.09061441j],
          [ 0.24547401+0.03084197j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.1076095 -0.22277548j],
          [-0.15937971-0.18922692j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j , -0.2400854 +0.05973039j],
          [ 0.24739926-0.00152456j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j ,  0.2348282 +0.07787448j],
          [-0.2082615 +0.13355098j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
