,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.05626747-0.26838441j],
          [-0.01948561-0.2735261j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.0929595 +0.25798207j],
          [ 0.16013976+0.2226016j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.27304118-0.02539162j],
          [ 0.25561187-0.09929145j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.2496297 -0.11349551j],
          [-0.27118335-0.04069163j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.22304919-0.15951577j],
          [-0.25824138-0.09223669j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.15405973+0.22685197j],
          [ 0.21036138+0.17590995j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.1745487 +0.21149224j],
          [-0.10986251+0.25124977j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.26958024+0.05022661j],
          [ 0.27301958-0.02562281j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.27166438-0.03734544j],
          [ 0.25100988-0.11040949j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.05458517-0.26873161j],
          [-0.12618415-0.24346207j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
