,unitary
0,"Operator([[ 0.96939523-0.10815603j,  0.0629579 +0.21121427j],
          [-0.01485862+0.21989631j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.15113118-0.16041986j],
          [-0.18277106-0.12316617j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.16084408-0.15067962j],
          [ 0.12367949-0.18242409j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.18635308-0.11767623j],
          [ 0.1558351 -0.15585438j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.0766739 +0.20663078j],
          [-0.02924754+0.2184485j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.20873034-0.07075881j],
          [ 0.1880026 -0.11502255j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.19598615-0.1008196j ],
          [ 0.16894646-0.14153537j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.17351815+0.13589194j],
          [-0.13930107+0.17079337j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.16223469-0.14918133j],
          [ 0.12536613-0.18126914j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.08018768+0.20529272j],
          [-0.03296982+0.21791777j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
