,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.07506817-0.14794018j],
          [-0.09857067-0.13343669j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.12626302-0.10760658j],
          [-0.14236494-0.08516896j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.13496755-0.09646392j],
          [-0.14910033-0.07273664j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.14395468-0.08245348j],
          [-0.15563865-0.05742942j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.15006756-0.07071954j],
          [-0.15972021-0.04484397j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.15092783-0.06886448j],
          [-0.16026081-0.0428719j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.15845784-0.04911863j],
          [-0.16441072-0.02215046j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.15080959-0.06912304j],
          [-0.1601871 -0.04314649j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.14780771-0.07532867j],
          [-0.15825631-0.04976413j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.13954873-0.08970885j],
          [-0.15249739-0.06531518j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
