,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.31725727-0.13010277j],
          [ 0.25341087-0.23100181j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.09021463-0.33081751j],
          [-0.02869144-0.34169534j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j, -0.20064212-0.2780677j ],
          [ 0.09312893-0.33000895j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.31426176+0.13718036j],
          [-0.24817008+0.23662316j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j,  0.21786282-0.2647918j ],
          [-0.29545091-0.17403351j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j,  0.15739715-0.3046392j ],
          [-0.2523147 -0.23219862j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.06921978-0.33583855j],
          [-0.05013513-0.33921288j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.26919709+0.21239547j],
          [-0.18004646+0.2918256j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.31742117-0.12970238j],
          [ 0.25370212-0.2306819j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.05570766-0.33834237j],
          [-0.0636866 -0.33693163j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
