,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.42766513-0.0793571j ],
          [ 0.35057223-0.25747646j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j, -0.42503753-0.09240191j],
          [ 0.34253217-0.26807971j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.06082999-0.43069099j],
          [-0.24210992-0.36135551j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j,  0.25501289-0.35236833j],
          [-0.3828937 -0.20636723j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j,  0.26743621+0.34303483j],
          [-0.09160383+0.42521025j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j, -0.01851524-0.43457129j],
          [-0.17235154-0.39936195j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j,  0.02174619-0.43442159j],
          [-0.20853972-0.38171482j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.36906572+0.23018582j],
          [-0.23220126+0.36780102j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.87775053-0.20089548j, 0.17688441+0.39737504j],
          [0.0135694 +0.43475382j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.27974065+0.33307684j],
          [ 0.39676861+0.17824053j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
