,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.21471791+0.04971301j],
          [ 0.22039465+0.00116723j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.21655755-0.04096329j],
          [-0.22026064+0.00777279j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.22039731-0.00043697j],
          [ 0.21488145-0.0490013j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.22009548-0.01153879j],
          [ 0.21214023-0.0597636j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.21550238-0.04619403j],
          [ 0.20002214-0.09255436j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.22025868-0.00782823j],
          [ 0.21311721-0.05618025j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.22034375-0.00487812j],
          [ 0.21385039-0.05332144j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.21024058+0.06613672j],
          [ 0.21964716+0.01817387j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.96939523-0.10815603j, 0.04069166+0.21660876j],
          [0.00804902+0.22025072j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.14482907-0.1661316j ],
          [ 0.1046527 -0.19396643j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
