,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.22190177-0.16110811j],
          [ 0.1692167 -0.21578213j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.14201512-0.23458031j],
          [-0.20089773-0.1866449j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.18620433-0.20130615j],
          [-0.23426862-0.1425287j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.16393988-0.21981796j],
          [-0.21793393-0.16643624j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.14503645-0.2327244j ],
          [ 0.07565928-0.26357521j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.26103128-0.08401719j],
          [-0.27406435-0.00921676j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.23587106+0.13986086j],
          [-0.18847691+0.19918j   ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.20949009-0.17694666j],
          [-0.24998193-0.11271757j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.27229316+0.03244462j],
          [ 0.27075234-0.04346711j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.18541919-0.20202955j],
          [ 0.12291115-0.24513071j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
