,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.3769865 +0.04054462j],
          [-0.33346435+0.18045558j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.90789321-0.17879381j, 0.03474773+0.37756494j],
          [0.11100457+0.36254748j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.37829862+0.02555084j],
          [-0.34036354+0.16707888j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.17410677+0.33682268j],
          [ 0.28881624+0.24565803j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.01091619+0.37900333j],
          [ 0.15380418+0.34656451j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.3707515 -0.07941041j],
          [-0.37317712+0.06709342j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.21857596-0.30981807j],
          [-0.31972587-0.20380887j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.16434759-0.34169073j],
          [-0.28163154-0.25386289j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.34363569+0.16024107j],
          [-0.25721964+0.2785691j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.15335264-0.34676456j],
          [ 0.01042251-0.37901723j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
