,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.24173697+0.30530293j],
          [ 0.34154506+0.18706581j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.2581466 -0.29155957j],
          [ 0.12423012-0.36907116j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.37185993+0.11561505j],
          [ 0.3875283 -0.03832057j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.28712428-0.26307089j],
          [-0.36690361-0.13049287j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.01576139-0.38909925j],
          [-0.13700518-0.36452191j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j,  0.12363708-0.36927025j],
          [-0.2576779 -0.29197388j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j,  0.22622238-0.31697016j],
          [-0.3317986 -0.20385371j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.28976197-0.26016273j],
          [-0.36820059-0.12678711j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.06230468-0.38440184j],
          [-0.09230671-0.37832012j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.28001312-0.2706276j ],
          [-0.36329651-0.14022228j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
