,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.04716003+0.01654838j],
          [ 0.04792817+0.01417068j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j, -0.00586162+0.04963425j],
          [ 0.00833497+0.04927926j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j, -0.02997579+0.03999212j],
          [ 0.0319371 +0.03844398j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99843817-0.02496616j,  0.04996236+0.00129614j],
          [-0.04983514+0.0037916j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j,  0.04188348-0.02727071j],
          [-0.0431941 -0.02514333j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.01666858+0.04711768j],
          [ 0.01900265+0.04622572j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[9.98438167e-01-0.02496616j, 1.59688165e-03+0.04995365j],
          [9.01756060e-04+0.04997103j, 9.98438167e-01-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.03108783+0.03913392j],
          [ 0.03300486+0.03753127j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j, -0.0366556 +0.03397476j],
          [ 0.03830782+0.03210028j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.04049524-0.02929254j],
          [ 0.03898061-0.03127985j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
