,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.26684697+0.34349339j],
          [ 0.38968937+0.1932284j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.16442761-0.40268918j],
          [-0.32321428-0.29107996j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.37932442-0.21285675j],
          [-0.43414693-0.0266732j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.02375342-0.43431646j],
          [-0.16752399-0.40141092j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j,  0.33320593-0.27958688j],
          [-0.42164497-0.1068201j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j,  0.14312382-0.41074395j],
          [-0.30753489-0.30759927j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.87775053-0.20089548j, 0.09704358+0.42400184j],
          [0.09704358+0.42400184j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.17265665-0.39923013j],
          [-0.32911953-0.28438592j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.43491144+0.00685968j],
          [ 0.39459847-0.1829947j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j,  0.42660759+0.08485859j],
          [-0.34722701+0.26197027j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
