,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.33231358-0.34556697j],
          [-0.45730624-0.14394393j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.85030065-0.2171174j , 0.11061343+0.46649064j],
          [0.12657511+0.46241495j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.462375  +0.12672099j],
          [-0.34501896+0.33288251j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.47854388-0.0290621j ],
          [ 0.40602865-0.25493055j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.293638  -0.37897964j],
          [ 0.07599907-0.47336348j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.11484559-0.46546679j],
          [-0.32394316-0.35342563j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.39872073-0.26621538j],
          [-0.47754081-0.04246908j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.38591401-0.28446304j],
          [-0.47505025-0.06462277j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j ,  0.2980099 -0.37555152j],
          [-0.44157728-0.18670391j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.47872969+0.02582107j],
          [-0.40774555+0.25217536j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
