,unitary
0,"Operator([[0.95240675-0.13313589j, 0.02658749+0.27292732j],
          [0.04927362+0.26975605j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 9.52406750e-01-0.13313589j, -3.14687785e-04-0.27421911j],
          [-7.48935441e-02-0.26379381j,  9.52406750e-01-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.95240675-0.13313589j, 0.03348012+0.27216778j],
          [0.04243693+0.27091572j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.1774375 +0.20907452j],
          [-0.11330355+0.24971689j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.15585549-0.225622j  ],
          [ 0.0880112 -0.25971185j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.26594844+0.06684045j],
          [-0.23742495+0.13720646j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.20673553-0.18015726j],
          [ 0.14940818-0.22994219j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.27310523+0.02469313j],
          [-0.25586501+0.09863729j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.24930173-0.11421411j],
          [ 0.20842559-0.17819931j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.22437504-0.15764536j],
          [-0.25900351-0.09007441j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
