,unitary
0,"Operator([[ 0.9318629 -0.1567647j, -0.30266093+0.124309j ],
          [ 0.3266748 +0.0184376j,  0.9318629 -0.1567647j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.17054895-0.27923006j],
          [ 0.06979882-0.31966309j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.29990296+0.13082271j],
          [ 0.32619989+0.02549517j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.2376179 +0.22493133j],
          [-0.15094234+0.29029774j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.21005987-0.25086096j],
          [ 0.11641716-0.30578328j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.01034179-0.32703122j],
          [-0.09723033-0.3124142j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.31725732-0.080026j  ],
          [ 0.27361043-0.17942604j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.32719426+0.00053747j],
          [-0.30900863+0.10756411j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.30466659+0.119309j  ],
          [ 0.32693408+0.01305657j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.22616506-0.23644394j],
          [ 0.13635304-0.29742935j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
