,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.27122027-0.04044483j],
          [ 0.24973288-0.11326829j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.2705276 -0.04484457j],
          [ 0.24786027-0.11730944j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.03115244-0.27244402j],
          [-0.04475113-0.27054307j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.16995853-0.21519832j],
          [-0.22245507-0.16034325j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.1767686 +0.20964036j],
          [-0.11250513+0.25007762j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.08032877-0.26218983j],
          [-0.14914705-0.23011166j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.09604659-0.25684873j],
          [-0.16279774-0.22066517j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.16166491+0.22149644j],
          [-0.09472924+0.2573375j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.1079419 +0.25208087j],
          [-0.03467875+0.27201765j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.08472508+0.26080238j],
          [ 0.15299437+0.22757184j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
