theta_x,theta_y
2.1629868431787713,2.1629868431787713
-1.0041519209920275,-1.0041519209920275
0.511399502598752,0.511399502598752
1.470803157168898,1.470803157168898
1.0435478134599099,1.0435478134599099
2.5567018117240687,2.5567018117240687
2.255902455527596,2.255902455527596
2.8209359227032635,2.8209359227032635
-2.6454819382839982,-2.6454819382839982
