,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.34629161+0.2632055j ],
          [ 0.4263026 +0.08637772j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.09226259-0.4250678j ],
          [-0.26796742-0.34262002j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.04534073-0.43259592j],
          [-0.22899125-0.36980809j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.30426517-0.31083391j],
          [ 0.13877266-0.41223436j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.38823057-0.1961429j ],
          [ 0.26426569-0.34548323j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.87775053-0.20089548j, 0.09704358+0.42400184j],
          [0.09704358+0.42400184j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.87775053-0.20089548j, 0.09704358+0.42400184j],
          [0.09704358+0.42400184j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.87775053-0.20089548j, 0.09269107+0.42497457j],
          [0.10138589+0.42298454j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.87775053-0.20089548j, 0.09704358+0.42400184j],
          [0.09704358+0.42400184j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.37816765-0.2149052j ],
          [ 0.24704361-0.35800066j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
