,unitary
0,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.06303514-0.1534539j ],
          [ 0.03670427-0.16178481j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.09047514-0.13905314j],
          [ 0.06615307-0.15213579j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.09976605-0.13254532j],
          [ 0.07639486-0.14725947j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.10799958-0.12592704j],
          [ 0.08561224-0.14209881j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.09435266-0.13645183j],
          [ 0.07040841-0.15021379j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.0662966 -0.15207329j],
          [ 0.04014958-0.1609644j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.0778992 -0.14646925j],
          [ 0.05252109-0.15736284j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.01099956-0.16553107j],
          [-0.03830811-0.16141256j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
