,unitary
0,"Operator([[ 0.94460909-0.1427637j ,  0.27539378-0.10719357j],
          [-0.29477159-0.0210215j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.10774498-0.27517851j],
          [ 0.02161191-0.29472889j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j ,  0.20267439-0.21507041j],
          [-0.2571799 -0.14557023j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j ,  0.284553  +0.07976078j],
          [-0.24827294+0.16028955j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.94460909-0.1427637j , 0.02065492+0.2947975j ],
          [0.06738622+0.28773476j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.27363309+0.1116115j ],
          [-0.22842822+0.18749064j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j ,  0.2305611 +0.18486149j],
          [-0.16563313+0.24474039j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j ,  0.239943  +0.17250956j],
          [-0.17824624+0.23571268j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
