,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.05246394-0.09768568j],
          [-0.06297207-0.09126596j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.0571503 -0.09502j   ],
          [-0.06733395-0.08809709j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.06183326-0.09204133j],
          [-0.07165775-0.08461752j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.06631541-0.08886632j],
          [-0.07576021-0.0809651j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j,  0.0708061 -0.08533143j],
          [-0.07983125-0.07695407j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j,  0.07499335-0.08167592j],
          [-0.08358734-0.0728568j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j,  0.07906949-0.07773656j],
          [-0.08720154-0.06848977j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.08305625-0.07346167j],
          [-0.09068971-0.06379917j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.08685418-0.06892974j],
          [-0.0939617 -0.05887407j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.0904751 -0.06410314j],
          [-0.09702511-0.05367573j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
