,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.05201799-0.21417118j],
          [ 0.00353603-0.22036938j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.16783961-0.14284617j],
          [-0.19519543-0.10234213j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.20988075+0.06726987j],
          [ 0.21954593+0.01935846j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.07821101-0.20605388j],
          [-0.12170162-0.1837495j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.08974435-0.20129858j],
          [-0.1319033 -0.17656921j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j,  0.1402848 -0.1699863j ],
          [-0.1742998 -0.13488789j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.07664375-0.20664196j],
          [-0.12030251-0.18466855j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.06545172-0.21045484j],
          [ 0.01745849-0.21970518j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j,  0.16765941+0.14305763j],
          [-0.1320071 +0.17649161j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.17895634-0.128646j  ],
          [ 0.14620253-0.16492418j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
