,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.04001349-0.3247388j ],
          [-0.06844179-0.31995639j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9318629 -0.1567647j , 0.01604084+0.32680126j],
          [0.09176974+0.31406159j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.32518609-0.03619913j],
          [ 0.29544269-0.14060578j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.25974537-0.19896912j],
          [-0.31054983-0.10302995j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.30068264-0.12902061j],
          [ 0.24191729-0.22030069j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.32400993+0.04554047j],
          [ 0.32107603-0.06298055j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j , -0.05707802-0.3221777j ],
          [-0.05147856-0.32311968j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.08685991-0.31545479j],
          [-0.18529401-0.26967109j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.2782576 +0.17213099j],
          [-0.20662111+0.25370078j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
