,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.21227044-0.1736015j ],
          [ 0.15652863-0.22515551j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.27316478+0.02402547j],
          [-0.25610536+0.09801155j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.19421504+0.19358909j],
          [-0.13368437+0.23942579j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.1422536 +0.23443577j],
          [-0.07251381+0.26445787j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.16529774+0.21879871j],
          [ 0.21896024+0.16508371j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.11862872+0.24723156j],
          [ 0.18187701+0.2052242j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.16524673-0.21883724j],
          [ 0.09890297-0.25576243j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.23868581-0.13500113j],
          [ 0.19251639-0.19527841j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.01473338-0.2738232j ],
          [-0.08925622-0.25928661j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.03386847+0.27211973j],
          [ 0.10719067+0.25240122j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
