,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.13488995-0.20739677j],
          [ 0.07938577-0.23432161j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.04206364+0.24380191j],
          [ 0.10107354+0.22581598j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j , -0.05990244-0.24004253j],
          [-0.00134725-0.24740029j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j , -0.0208746 +0.24652174j],
          [ 0.08121612+0.23369352j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j , -0.21323835+0.12545168j],
          [ 0.23764653+0.06879568j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j , -0.21729229-0.11829108j],
          [ 0.18127151-0.16837267j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j , -0.13431479-0.20776972j],
          [ 0.07873622-0.23454067j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.05293478-0.24167463j],
          [-0.11108042-0.22106528j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j ,  0.18739534-0.16152927j],
          [-0.22153266-0.11014537j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j , -0.02073007-0.24653394j],
          [-0.04090785-0.2439985j ,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
