,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.19769945-0.38180807j],
          [ 0.01433207-0.42971743j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.05074326+0.42695151j],
          [ 0.22938406+0.36365565j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.40483057+0.1448264j ],
          [ 0.42777018-0.04330301j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.41086947-0.12668366j],
          [-0.42542181+0.06227965j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.3803853 -0.20042329j],
          [-0.42960401-0.01740302j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.13250413+0.4090295j ],
          [ 0.29549614+0.31232116j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.19336752+0.38402015j],
          [-0.0094699 +0.42985206j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.41047515+0.12795555j],
          [ 0.42561266-0.06096178j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.42995403+0.00141678j],
          [ 0.38879301-0.18358233j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.11491199-0.41431595j],
          [-0.07438953-0.42347216j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
