,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.27343987-0.02066049j],
          [-0.26862366+0.05511397j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.0920615 +0.25830389j],
          [ 0.15936443+0.22315734j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.27298953+0.02594104j],
          [-0.25541153+0.09980564j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.17527492+0.21089078j],
          [ 0.22638646+0.15474298j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.19381261+0.19399199j],
          [ 0.23957957+0.13340858j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.09766704-0.25623694j],
          [-0.1641883 -0.21963247j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.0610973 -0.26732628j],
          [-0.01455076-0.27383297j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.2435292 -0.12605454j],
          [-0.26876063-0.05444211j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.95240675-0.13313589j, 0.07170371+0.26467867j],
          [0.00362489+0.27419533j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.19757338-0.1901604j ],
          [ 0.13785419-0.23704945j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
