,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.10299468-0.4174381j ],
          [-0.08649146-0.42116707j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.09031452+0.42036385j],
          [ 0.26227854+0.34069406j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.40244096+0.15133983j],
          [ 0.42841322-0.03639494j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.38661363-0.18812862j],
          [-0.42994108-0.00362488j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.32844104-0.27746885j],
          [-0.41583238-0.10929734j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.14904008+0.40329831j],
          [ 0.30796146+0.30003702j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.32046232+0.28664678j],
          [-0.16608369+0.39658376j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.42608312+0.05758164j],
          [ 0.4094466 -0.13120959j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.42167842-0.08396302j],
          [ 0.34461178-0.2571093j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.05871005-0.42592911j],
          [-0.13012459-0.40979271j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
