,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.04337233-0.1601261j ],
          [ 0.01620703-0.16510257j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.01813802-0.1649016j ],
          [-0.00946986-0.16562563j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.00410893-0.16584524j],
          [-0.03156508-0.16286551j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.02320915-0.16426461j],
          [-0.05013841-0.15813813j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.02563661-0.1639033j ],
          [-0.05247229-0.15737911j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.03865206-0.16133055j],
          [-0.06488058-0.1526828j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.04113027-0.16071661j],
          [-0.0672226 -0.15166624j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.04455349-0.15980148j],
          [-0.07044657-0.1501959j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.05081276-0.15792273j],
          [-0.07630743-0.14730479j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.04364241-0.1600527j ],
          [-0.06958979-0.15059478j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
