,unitary
0,"Operator([[ 0.87775053-0.20089548j,  0.30834134-0.30679086j],
          [-0.41108852-0.14213108j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.87775053-0.20089548j, 0.09704358+0.42400184j],
          [0.09704358+0.42400184j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.37808106-0.2150575j ],
          [-0.43398459-0.02919568j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.27391419+0.33788464j],
          [ 0.39361341+0.18510401j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.2546377 +0.35263956j],
          [ 0.38267383+0.20677464j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j,  0.01847202-0.43457312j],
          [-0.20565741-0.38327542j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j,  0.17517999-0.39812936j],
          [-0.33091286-0.28229717j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.39058099-0.19141971j],
          [-0.4349585 -0.00247406j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j,  0.41292671+0.13669875j],
          [-0.31235942+0.30269888j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j,  0.24132478-0.36188032j],
          [-0.37470566-0.22088613j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
