,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.19642515+0.38246521j],
          [-0.01289903+0.42976283j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.35158615-0.24748667j],
          [-0.42383791-0.07227655j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.429944  -0.0032611j ],
          [ 0.38677267-0.18780144j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.38412327-0.19316259j],
          [ 0.26375408-0.33955303j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.22882895+0.3640052j ],
          [-0.05009179+0.42702844j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.21965593-0.36961297j],
          [ 0.03939883-0.42814741j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 8.80648673e-01-0.19898603j, -1.85220236e-01-0.38801538j],
          [ 3.96345199e-04-0.42995618j,  8.80648673e-01-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.37288134+0.21406069j],
          [-0.24461904+0.35358733j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.42104202-0.08709819j],
          [ 0.34268922-0.25966627j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.26490178+0.33865842j],
          [-0.09355814+0.41965384j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
