,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.02343706+0.29458937j],
          [ 0.10944739+0.27450585j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j , -0.06087974-0.28918134j],
          [-0.02729829-0.29425668j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.94460909-0.1427637j , 0.03907183+0.2929259j ],
          [0.04923878+0.29138932j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.19259576+0.22414073j],
          [-0.11775564+0.27104575j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j , -0.22975481-0.18586263j],
          [ 0.16456699-0.24545855j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j ,  0.1592491 -0.24894159j],
          [-0.22570375-0.19076166j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j , -0.25688058+0.14609778j],
          [ 0.28858224+0.06365914j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.28968952+0.05841384j],
          [-0.25948849+0.14141398j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.17913648+0.23503684j],
          [ 0.24059375+0.17160082j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j , -0.13745192-0.2616088j ],
          [ 0.05400215-0.29054425j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
