num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,3.0,1.0,10.0,9.0,4.0,-0.4756036908276394
1.0,3.0,1.0,10.0,0.0,5.0,-0.15753430284854908
1.0,3.0,1.0,10.0,1.0,5.0,-0.15753430291583956
1.0,3.0,1.0,10.0,2.0,5.0,-0.15998253180002384
1.0,3.0,1.0,10.0,3.0,5.0,-0.15998253180002384
1.0,3.0,1.0,10.0,4.0,5.0,-0.04508130067235154
1.0,3.0,1.0,10.0,5.0,5.0,-0.15753430290317916
1.0,3.0,1.0,10.0,6.0,5.0,-0.1575343029156172
1.0,3.0,1.0,10.0,7.0,5.0,-0.1575343029158395
1.0,3.0,1.0,10.0,8.0,5.0,-0.15998253179990946
1.0,3.0,1.0,10.0,9.0,5.0,-0.15753430289586132
1.0,3.0,1.0,10.0,0.0,6.0,-0.8176457301175704
1.0,3.0,1.0,10.0,1.0,6.0,-0.7062808947109537
1.0,3.0,1.0,10.0,2.0,6.0,-0.7062808947109531
1.0,3.0,1.0,10.0,3.0,6.0,-0.3067547419348541
1.0,3.0,1.0,10.0,4.0,6.0,-0.8176457301175547
1.0,3.0,1.0,10.0,5.0,6.0,-0.8176457301175704
1.0,3.0,1.0,10.0,6.0,6.0,-0.7062808946823205
1.0,3.0,1.0,10.0,7.0,6.0,-0.8176457301171983
1.0,3.0,1.0,10.0,8.0,6.0,-0.7062808947073959
1.0,3.0,1.0,10.0,9.0,6.0,-0.8176457301172487
1.0,3.0,1.0,10.0,0.0,7.0,-0.2689529997608386
1.0,3.0,1.0,10.0,1.0,7.0,-0.2801465427979026
1.0,3.0,1.0,10.0,2.0,7.0,-0.2801465427979026
1.0,3.0,1.0,10.0,3.0,7.0,-0.28014654275316864
1.0,3.0,1.0,10.0,4.0,7.0,-0.26895299975957293
1.0,3.0,1.0,10.0,5.0,7.0,-0.2689529997608389
1.0,3.0,1.0,10.0,6.0,7.0,-0.2801465427978767
1.0,3.0,1.0,10.0,7.0,7.0,-0.2689529997608387
1.0,3.0,1.0,10.0,8.0,7.0,-0.280146542768577
1.0,3.0,1.0,10.0,9.0,7.0,-0.26895299975638004
1.0,3.0,1.0,10.0,0.0,8.0,-0.24289979219867758
1.0,3.0,1.0,10.0,1.0,8.0,-0.24289979224923622
1.0,3.0,1.0,10.0,2.0,8.0,-0.2518289533976465
1.0,3.0,1.0,10.0,3.0,8.0,-0.2518289533960529
1.0,3.0,1.0,10.0,4.0,8.0,-0.21633991043725448
1.0,3.0,1.0,10.0,5.0,8.0,-0.2428997922492054
1.0,3.0,1.0,10.0,6.0,8.0,-0.24289979223907873
1.0,3.0,1.0,10.0,7.0,8.0,-0.2428997922486251
1.0,3.0,1.0,10.0,8.0,8.0,-0.24289979224923605
1.0,3.0,1.0,10.0,9.0,8.0,-0.21633991043725448
1.0,3.0,1.0,10.0,0.0,9.0,-0.5345545202423132
1.0,3.0,1.0,10.0,1.0,9.0,-0.5345545201987091
1.0,3.0,1.0,10.0,2.0,9.0,-0.6630183799865208
1.0,3.0,1.0,10.0,3.0,9.0,-0.6630183799865209
1.0,3.0,1.0,10.0,4.0,9.0,-0.5244649423734401
1.0,3.0,1.0,10.0,5.0,9.0,-0.5345545202406419
1.0,3.0,1.0,10.0,6.0,9.0,-0.5345545202422854
1.0,3.0,1.0,10.0,7.0,9.0,-0.5345545202422822
1.0,3.0,1.0,10.0,8.0,9.0,-0.6630183799865208
1.0,3.0,1.0,10.0,9.0,9.0,-0.5244649423734401
1.0,3.5,1.0,10.0,0.0,0.0,-0.8733312280718016
1.0,3.5,1.0,10.0,1.0,0.0,-0.8733312280718016
1.0,3.5,1.0,10.0,2.0,0.0,-0.8206070129131252
1.0,3.5,1.0,10.0,3.0,0.0,-0.8206070129132687
1.0,3.5,1.0,10.0,4.0,0.0,-0.6576614928729846
1.0,3.5,1.0,10.0,5.0,0.0,-0.8733312280702503
1.0,3.5,1.0,10.0,6.0,0.0,-0.8733312280718017
1.0,3.5,1.0,10.0,7.0,0.0,-0.873331228071802
1.0,3.5,1.0,10.0,8.0,0.0,-0.873331228071802
1.0,3.5,1.0,10.0,9.0,0.0,-0.6576614928729846
1.0,3.5,1.0,10.0,0.0,1.0,-0.16947831199811556
